id,int_id,airport_int_id,active,code,icao,name,slug,slug_en,alternative_names/0,rank,global_rank_dst,dst_popularity_score,timezone,city/id,city/name,city/code,city/slug,city/continent/id,city/continent/name,city/continent/slug,city/continent/code,city/region/id,city/region/name,city/region/slug,city/autonomous_territory,city/subdivision,city/nearby_country,city/country/id,city/country/name,city/country/slug,city/country/code,location/lat,location/lon,alternative_departure_points/0/id,alternative_departure_points/0/distance,alternative_departure_points/0/duration,alternative_departure_points/1/id,alternative_departure_points/1/distance,alternative_departure_points/1/duration,alternative_departure_points/2/id,alternative_departure_points/2/distance,alternative_departure_points/2/duration,alternative_departure_points/3/id,alternative_departure_points/3/distance,alternative_departure_points/3/duration,alternative_departure_points/4/id,alternative_departure_points/4/distance,alternative_departure_points/4/duration,alternative_departure_points/5/id,alternative_departure_points/5/distance,alternative_departure_points/5/duration,alternative_departure_points/6/id,alternative_departure_points/6/distance,alternative_departure_points/6/duration,alternative_departure_points/7/id,alternative_departure_points/7/distance,alternative_departure_points/7/duration,alternative_departure_points/8/id,alternative_departure_points/8/distance,alternative_departure_points/8/duration,alternative_departure_points/9/id,alternative_departure_points/9/distance,alternative_departure_points/9/duration,alternative_departure_points/10/id,alternative_departure_points/10/distance,alternative_departure_points/10/duration,alternative_departure_points/11/id,alternative_departure_points/11/distance,alternative_departure_points/11/duration,tags/0/tag,tags/0/month_to,tags/0/month_from,tags/1/tag,tags/1/month_to,tags/1/month_from,tags/2/tag,tags/2/month_to,tags/2/month_from,providers/0,providers/1,providers/2,special/0/id,special/0/name,special/0/slug,tourist_region/0/id,tourist_region/0/name,tourist_region/0/slug,tourist_region/1/id,tourist_region/1/name,tourist_region/1/slug,tourist_region/2/id,tourist_region/2/name,tourist_region/2/slug,tourist_region/3/id,tourist_region/3/name,tourist_region/3/slug,car_rentals/0/provider_id,car_rentals/0/providers_locations/0,new_ground,routing_priority,type,alternative_departure_points/12/id,alternative_departure_points/12/distance,alternative_departure_points/12/duration,alternative_departure_points/13/id,alternative_departure_points/13/distance,alternative_departure_points/13/duration,alternative_departure_points/14/id,alternative_departure_points/14/distance,alternative_departure_points/14/duration,special/1/id,special/1/name,special/1/slug,special/2/id,special/2/name,special/2/slug,special/3/id,special/3/name,special/3/slug,special/4/id,special/4/name,special/4/slug,special/5/id,special/5/name,special/5/slug,city/subdivision/id,city/subdivision/name,city/subdivision/slug,city/subdivision/code,alternative_departure_points/15/id,alternative_departure_points/15/distance,alternative_departure_points/15/duration,providers/3,providers/4,car_rentals/0/providers_locations/1,car_rentals/0/providers_locations/2,alternative_names/1,tags/3/tag,tags/3/month_to,tags/3/month_from,tags/4/tag,tags/4/month_to,tags/4/month_from,providers/5,providers/6,providers/7,providers/8,car_rentals/0/providers_locations/3,car_rentals/0/providers_locations/4,car_rentals/0/providers_locations/5,city/autonomous_territory/id,city/autonomous_territory/name,city/autonomous_territory/slug,city/autonomous_territory/code,alternative_departure_points/16/id,alternative_departure_points/16/distance,alternative_departure_points/16/duration,providers/9,alternative_names/2,alternative_departure_points/17/id,alternative_departure_points/17/distance,alternative_departure_points/17/duration,alternative_departure_points/18/id,alternative_departure_points/18/distance,alternative_departure_points/18/duration,alternative_departure_points/19/id,alternative_departure_points/19/distance,alternative_departure_points/19/duration,tourist_region/4/id,tourist_region/4/name,tourist_region/4/slug,tourist_region/5/id,tourist_region/5/name,tourist_region/5/slug,providers/10,providers/11,providers/12,providers/13,special/6/id,special/6/name,special/6/slug,special/7/id,special/7/name,special/7/slug,alternative_departure_points/20/id,alternative_departure_points/20/distance,alternative_departure_points/20/duration,alternative_departure_points/21/id,alternative_departure_points/21/distance,alternative_departure_points/21/duration,car_rentals/0/providers_locations/6,special/8/id,special/8/name,special/8/slug,special/9/id,special/9/name,special/9/slug,special/10/id,special/10/name,special/10/slug,special/11/id,special/11/name,special/11/slug,special/12/id,special/12/name,special/12/slug,special/13/id,special/13/name,special/13/slug,tourist_region/6/id,tourist_region/6/name,tourist_region/6/slug,tourist_region/7/id,tourist_region/7/name,tourist_region/7/slug,tourist_region/8/id,tourist_region/8/name,tourist_region/8/slug,alternative_departure_points/22/id,alternative_departure_points/22/distance,alternative_departure_points/22/duration,alternative_departure_points/23/id,alternative_departure_points/23/distance,alternative_departure_points/23/duration,alternative_departure_points/24/id,alternative_departure_points/24/distance,alternative_departure_points/24/duration,providers/14,providers/15,car_rentals/0/providers_locations/7,car_rentals/0/providers_locations/8,city/nearby_country/id,city/nearby_country/code,city/nearby_country/name,city/nearby_country/slug,alternative_departure_points/25/id,alternative_departure_points/25/distance,alternative_departure_points/25/duration,alternative_departure_points/26/id,alternative_departure_points/26/distance,alternative_departure_points/26/duration,alternative_departure_points/27/id,alternative_departure_points/27/distance,alternative_departure_points/27/duration,alternative_departure_points/28/id,alternative_departure_points/28/distance,alternative_departure_points/28/duration,alternative_departure_points/29/id,alternative_departure_points/29/distance,alternative_departure_points/29/duration,alternative_departure_points/30/id,alternative_departure_points/30/distance,alternative_departure_points/30/duration,alternative_departure_points/31/id,alternative_departure_points/31/distance,alternative_departure_points/31/duration,alternative_departure_points/32/id,alternative_departure_points/32/distance,alternative_departure_points/32/duration,alternative_departure_points/33/id,alternative_departure_points/33/distance,alternative_departure_points/33/duration,alternative_departure_points/34/id,alternative_departure_points/34/distance,alternative_departure_points/34/duration,alternative_departure_points/35/id,alternative_departure_points/35/distance,alternative_departure_points/35/duration,alternative_departure_points/36/id,alternative_departure_points/36/distance,alternative_departure_points/36/duration,alternative_departure_points/37/id,alternative_departure_points/37/distance,alternative_departure_points/37/duration,alternative_departure_points/38/id,alternative_departure_points/38/distance,alternative_departure_points/38/duration,alternative_departure_points/39/id,alternative_departure_points/39/distance,alternative_departure_points/39/duration,alternative_names/3,car_rentals/0/providers_locations/9,car_rentals/0/providers_locations/10,tags/5/tag,tags/5/month_to,tags/5/month_from
LFT,3847,3847,TRUE,LFT,KLFT,Lafayette Regional,lafayette-regional-lafayette-louisiana-united-states,lafayette-regional-lafayette-louisiana-united-states,,592,415,21369,America/Chicago,lafayette_la_us,Lafayette,LFT,lafayette-louisiana-united-states,north-america,North America,north-america,NA,northern-america,Northern America,northern-america,,,,US,United States,united-states,US,30.205278,-91.9875,BTR,101.61,4759.9,LCH,134.76,6059.2,AEX,157.15,6875,MSY,197.88,8872.8,BPT,221.6,9707.6,US-NEWI-LAST,31.1,1954.6,US-NEWI-EGRE,33.36,2094.8,US-LAFA-LAST,4.6,406.8,US-LAFA-CIRC,7.87,591,,,,,,,,,,sightseeing,-1,-1,lake,-1,-1,activities,-1,-1,1175,1277,,,,,autumn-sun_poi,Autumn Sun,autumn-sun,,,,,,,,,,1175,1673988,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,LA_US,Louisiana,louisiana-united-states,LA,,,,,,4022303,1687506,,,,,,,,,,,,507363,4023695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGA,8942,8942,TRUE,LGA,KLGA,LaGuardia,laguardia-new-york-city-new-york-united-states,laguardia-new-york-city-new-york-united-states,New York Laguardia,24,21,1642153,America/New_York,new-york-city_ny_us,New York,NYC,new-york-city-new-york-united-states,north-america,North America,north-america,NA,northern-america,Northern America,northern-america,,,,US,United States,united-states,US,40.777222,-73.8725,SWF,110.89,5587.5,TTN,117.36,5810.5,US-NEWY-NEW0,15.14,973.4,ABE,154.24,7600.9,US-NEWY-ALLE,15.92,1144.9,US-NEWY-WEST,15.99,1048.2,US-QUEE-VILG,16.92,1023,PHL,182.38,8567.9,BDL,201.32,10247.6,JFK,20.81,1579,US-NEWY-NEWY,21.32,1302.7,ACY,215.45,10511.6,sightseeing,-1,-1,famous cities,-1,-1,activities,-1,-1,1175,1277,1282,metropolitan-museum-of-art_poi,Metropolitan Museum of Art,metropolitan-museum-of-art,outskirts-nyc_poi,Outskirts-NYC,outskirts-nyc,,,,,,,,,,1175,696168,FALSE,0,airport,AVP,220.03,10246.7,US-NEWR-NYST,25.66,1590.1,US-HEMP-GREY,34.24,1782.7,statue-of-liberty_poi,Statue of Liberty,statue-of-liberty,manhattan-island_poi,Manhattan Island,manhattan-island,staten-island_poi,Staten Island,staten-island,independence-national-historical-park-pa-usa_poi,"Independence National Historical Park, PA, USA",independence-national-historical-park,empire-state-building_poi,Empire State Building,empire-state-building,NY_US,New York,new-york-united-states,NY,ZRP,35.04,2002.8,1283,,360061,,,events,-1,-1,family fun,-1,-1,,,,,,,,,,,,EWR,39.14,2539.6,,,US-RIDG-EGRE,42.35,2320,HPN,53.08,3015.2,ISP,85.23,4015.8,,,,,,,,,,,times-square_poi,Times Square,times-square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGY,5016,5016,TRUE,CGY,RPMY,Laguindingan Airport,lumbia-air-base-cagayan-de-oro-philippines,lumbia-air-base-cagayan-de-oro-philippines,Lumbia Airport,244,188,72056,Asia/Manila,cagayan-de-oro_ph,Cagayan de Oro,CGY,cagayan-de-oro-philippines,asia,Asia,asia,AS,south-eastern-asia,South-Eastern Asia,south-eastern-asia,,,,PH,Philippines,philippines,PH,8.6125,124.456944,OZC,123.71,12060.5,CGM,154.58,21879.4,PAG,189.96,14160.7,BXU,198.51,13673,DPL,249.74,17382.6,,,,,,,,,,,,,,,,,,,,,,events,-1,-1,sports,-1,-1,,,,1175,1282,,mindanao_poi,Mindanao,mindanao,northern-mindanao_poi,Northern Mindanao,northern-mindanao,,,,,,,,,,1175,1269438,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDU,3506,3506,TRUE,LDU,WBKD,Lahad Datu,lahad-datu-lahad-datu-malaysia,lahad-datu-lahad-datu-malaysia,,853,590,4554,Asia/Kuching,lahad-datu_my,Lahad Datu,LDU,lahad-datu-malaysia,asia,Asia,asia,AS,south-eastern-asia,South-Eastern Asia,south-eastern-asia,,,,MY,Malaysia,malaysia,MY,5.030278,118.328333,TWU,126.16,5819.7,SDK,168.99,8673.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adventure,-1,-1,,,,,,,1282,,,,,,sabah_poi,Sabah,sabah,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TER,5638,5638,TRUE,TER,LPLA,Lajes Field,lajes-field-terceira-island-portugal,lajes-field-terceira-island-portugal,Base Aérea das Lajes,417,202,163178,Atlantic/Azores,terceira-island_pt,Terceira Island,TER,terceira-island-portugal,europe,Europe,europe,EU,southern-europe,Southern Europe,southern-europe,,,,PT,Portugal,portugal,PT,38.761944,-27.090833,GRW,112.8,69277.8,SJZ,123.45,70678.7,PIX,147.86,85482.2,HOR,174.52,93023.9,PDL,184.34,124011,,,,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,,,,,,,1175,1282,,,,,,,,,,,,,,,,,1175,276779,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4044992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCH,9636,9636,TRUE,LCH,KLCH,Lake Charles Regional,lake-charles-regional-lake-charles-louisiana-united-states,lake-charles-regional-lake-charles-louisiana-united-states,,1764,610,6934,America/Chicago,lake-charles_la_us,Lake Charles,LCH,lake-charles-louisiana-united-states,north-america,North America,north-america,NA,northern-america,Northern America,northern-america,,,,US,United States,united-states,US,30.126111,-93.223333,BPT,109.39,5202.7,LFT,134.92,6120.9,US-LAKE-LAST,13.8,998.2,US-LAKE-LAKE,16.05,1138.9,AEX,173.05,8059.9,BTR,225.74,9795.3,IAH,230.42,10962.9,,,,,,,,,,,,,,,,sightseeing,-1,-1,lake,-1,-1,,,,1175,1277,,,,,,,,,,,,,,,,,1175,359081,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,LA_US,Louisiana,louisiana-united-states,LA,,,,,,507368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKY,6822,6822,TRUE,LKY,HTLM,Lake Manyara,lake-manyara-lake-manyara-tanzania,lake-manyara-lake-manyara-tanzania,,2048,1139,359,Africa/Dar_es_Salaam,lake-manyara_tz,Lake Manyara,LKY,lake-manyara-tanzania,africa,Africa,africa,AF,eastern-africa,Eastern Africa,eastern-africa,,,,TZ,Tanzania,tanzania,TZ,-3.375556,35.818056,ARK,112.59,7440.9,JRO,174,10739.9,SEU,182.95,16110.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ngorongoro-crater-conservation-area-tanzania_poi,"Ngorongoro Crater Conservation Area, Tanzania",ngorongoro-crater-conservation-area,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKB,1225,1225,TRUE,LKB,NFNK,Lakeba,lakeba-lakeba-fiji,lakeba-lakeba-fiji,,2048,949,185,Pacific/Fiji,lakeba_fj,Lakeba,LKB,lakeba-fiji,oceania,Oceania,oceania,OC,melanesia,Melanesia,melanesia,,,,FJ,Fiji,fiji,FJ,-18.199167,-178.81694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKL,1219,1219,TRUE,LKL,ENNA,"Lakselv Airport, Banak",lakselv-airport-lakselv-norway,lakselv-airport-lakselv-norway,"Lakselv lufthavn, Banak",1741,808,2075,Europe/Oslo,lakselv_no,Lakselv,LKL,lakselv-norway,europe,Europe,europe,EU,northern-europe,Northern Europe,northern-europe,,,,NO,Norway,norway,NO,70.068889,24.973611,HFT,147.38,9074.3,HVG,164.9,9924.7,ALF,170.26,9945.6,MEH,225.47,12527.6,IVL,242.38,13789.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175,,,,,,,,,,,,,,,,,,1175,235339,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNS,7170,7170,TRUE,VNS,VIBN,Lal Bahadur Shastri International,lal-bahadur-shastri-international-varanasi-india,lal-bahadur-shastri-international-varanasi-india,Lal Bahadur Shastri,325,168,112544,Asia/Kolkata,varanasi_in,Varanasi,VNS,varanasi-india,asia,Asia,asia,AS,southern-asia,Southern Asia,southern-asia,,,,IN,India,india,IN,25.452222,82.859444,IXD,139.9,7317.7,GOP,216.67,10102.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,activities,-1,-1,,,,,,,dashashwamedh-ghat-india_poi,"Dashashwamedh Ghat, India",dashashwamedh-ghat,uttar-pradesh_poi,Uttar Pradesh,uttar-pradesh-1,north-zone_poi,North Zone,north-zone,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLI,4960,4960,TRUE,LLI,HALL,Lalibela,lalibela-lalibela-ethiopia,lalibela-lalibela-ethiopia,,2048,980,1073,Africa/Addis_Ababa,lalibela_et,Lalibela,LLI,lalibela-ethiopia,africa,Africa,africa,AF,eastern-africa,Eastern Africa,eastern-africa,,,,ET,Ethiopia,ethiopia,ET,11.975,38.98,DSE,248.37,13703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,,,,,,,,,,lalibela-ethiopia_poi,"Lalibela, Ethiopia",lalibela,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNB,5341,5341,TRUE,LNB,NVSM,Lamen Bay,lamen-bay-lamen-bay-vanuatu,lamen-bay-lamen-bay-vanuatu,,2048,1481,60,Pacific/Efate,lamen-bay_vu,Lamen Bay,LNB,lamen-bay-vanuatu,oceania,Oceania,oceania,OC,melanesia,Melanesia,melanesia,,,,VU,Vanuatu,vanuatu,VU,-16.585,168.159722,VLS,31.14,4488.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUF,5604,5604,TRUE,SUF,LICA,Lamezia Terme International,lamezia-terme-international-lamezia-terme-italy,lamezia-terme-international-lamezia-terme-italy,Aeroporto di Lamezia Terme,303,108,458523,Europe/Rome,lamezia-terme_it,Lamezia Terme,SUF,lamezia-terme-italy,europe,Europe,europe,EU,southern-europe,Southern Europe,southern-europe,,,,IT,Italy,italy,IT,38.908333,16.241667,REG,131.78,5298.9,CTA,231.6,14552.1,IT-PIZZ-STAZ,23.59,1121.4,LTZ,2.64,206.9,IT-SQUI-BUSS,39.08,2462.2,IT-CATA-STAZ,40.34,2196.4,CRV,89.84,4864.3,,,,,,,,,,,,,,,,sightseeing,-1,-1,beach,-1,-1,,,,1096,1175,1277,,,,,,,,,,,,,,,,1175,165309,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283,1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPT,7058,7058,TRUE,LPT,VTCL,Lampang,lampang-lampang-province-thailand,lampang-lampang-province-thailand,ท่าอากาศยานลำปาง,1629,451,14758,Asia/Bangkok,lampang-province_th,Lampang Province,LPT,lampang-province-thailand,asia,Asia,asia,AS,south-eastern-asia,South-Eastern Asia,south-eastern-asia,,,,TH,Thailand,thailand,TH,18.272222,99.504167,CNX,105.88,6054,PRH,113.73,6871,THS,193.84,11261.4,CEI,235.95,10972.6,NNT,238.9,12942.3,PHS,247.76,13988.5,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,,,,,,,1175,1282,,,,,northern-thailand_poi,Northern Thailand,northern-thailand,,,,,,,,,,1175,2632288,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMP,139,139,TRUE,LMP,LICD,Lampedusa,lampedusa-lampedusa-italy,lampedusa-lampedusa-italy,Aeroporto di Lampedusa,1044,182,241947,Europe/Rome,lampedusa_it,Lampedusa,LMP,lampedusa-italy,europe,Europe,europe,EU,southern-europe,Southern Europe,southern-europe,,,,IT,Italy,italy,IT,35.498056,12.618333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277,1282,1283,,,,autumn-sun_poi,Autumn Sun,autumn-sun,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNY,5322,5322,TRUE,LNY,PHNY,Lanai,lanai-lanai-hawaii-united-states,lanai-lanai-hawaii-united-states,,747,718,4913,Pacific/Honolulu,lanai_hi_us,Lanai,LNY,lanai-hawaii-united-states,north-america,North America,north-america,NA,northern-america,Northern America,northern-america,,,,US,United States,united-states,US,20.785556,-156.95139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,romance,-1,-1,,,,,,,1175,1277,,,,,,,,,,,,,,,,,1175,871253,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,HI_US,Hawaii,hawaii-united-states,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JMJ,17559,17559,TRUE,JMJ,ZPJM,Lancang Jingmai Airport,lancang-jingmai-airport-lancang-lahu-autonomous-county-china,lancang-jingmai-airport-lancang-lahu-autonomous-county-china,,2048,1379,53,Asia/Shanghai,lancang-lahu-autonomous-county_cn,Lancang Lahu Autonomous County,JMJ,lancang-lahu-autonomous-county-china,asia,Asia,asia,AS,eastern-asia,Eastern Asia,eastern-asia,,,,CN,China,china,CN,22.415833,99.786389,JHG,185.32,8416.2,SYM,209.49,11814.5,KET,225.36,13182.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yunnan_poi,Yunnan,yunnan,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNS,5329,5329,TRUE,LNS,KLNS,Lancaster,lancaster-lancaster-pennsylvania-united-states,lancaster-lancaster-pennsylvania-united-states,,701,620,6909,America/New_York,lancaster_pa_us,Lancaster,LNS,lancaster-pennsylvania-united-states,north-america,North America,north-america,NA,northern-america,Northern America,northern-america,,,,US,United States,united-states,US,40.121667,-76.296111,ABE,109.51,5707.3,PHL,118.17,6307.4,BWI,146.61,7570.6,TTN,157.44,7282.6,HGR,170.69,8126.9,AVP,175.9,9164.4,DCA,195.01,10102.2,US-MOUN-PAST,20.67,1332.3,SCE,208.36,10491.2,ACY,208.71,10558.6,IAD,220.65,11373.3,EWR,229.75,11159.7,,,,,,,,,,1175,1277,,,,,dutch-country-pennsylvania_poi,Dutch Country Pennsylvania,dutch-country-pennsylvania,,,,,,,,,,1175,3949987,FALSE,0,airport,AOO,239.96,11262.4,SBY,241.59,13366.5,US-ELIZ-PAST,33.14,1948.3,,,,,,,,,,,,,,,,PA_US,Pennsylvania,pennsylvania-united-states,PA,US-MIDD-PAST,45.21,2468.9,,,2694326,359281,,,,,,,,,,,,,,,,,,,US-COAT-PARK,46.25,3001.3,,,MDT,52.2,2746.4,US-LANC-PAAA,8.17,667.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGK,8938,8938,TRUE,LGK,WMKL,Langkawi International,langkawi-international-langkawi-malaysia,langkawi-international-langkawi-malaysia,,352,67,639863,Asia/Kuala_Lumpur,langkawi_my,Langkawi,LGK,langkawi-malaysia,asia,Asia,asia,AS,south-eastern-asia,South-Eastern Asia,south-eastern-asia,,,,MY,Malaysia,malaysia,MY,6.338611,99.732222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beach,-1,-1,romance,-1,-1,,,,1175,1282,,,,,,,,,,,,,,,,,1175,1656731,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA,517,517,TRUE,HLA,FALA,Lanseria International,lanseria-international-johannesburg-south-africa,lanseria-international-johannesburg-south-africa,,755,428,11671,Africa/Johannesburg,johannesburg_za,Johannesburg,JNB,johannesburg-south-africa,africa,Africa,africa,AF,southern-africa,Southern Africa,southern-africa,,,,ZA,South Africa,south-africa,ZA,-25.938611,27.926111,JNB,61.75,3766.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,activities,-1,-1,,,,1175,,,,,,,,,,,,,,,,,,1175,1539121,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2902871,1538716,,,,,,,,,,,,110484,47278,1538816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
